timestamp,latitude,longitude,city,state,country,aqi,main_pollutant,pm25,pm10,temperature,humidity,wind_speed,wind_direction,pressure
2025-03-24 09:00:00+00:00,13.76512,100.49864,Phra Nakhon,Bangkok,Thailand,109.0,p2,49.0,109.0,35.0,44.0,5.86,187.0,1007.0
2025-03-24 09:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,16.0,p2,7.0,16.0,18.0,89.0,3.09,220.0,1020.0
2025-03-24 09:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,56.0,p2,17.0,56.0,31.0,57.0,1.83,229.0,1013.0
2025-03-24 09:00:00+00:00,-12.07674,-76.99435,San Luis,Lima region,Peru,58.0,p2,18.0,58.0,21.0,84.0,1.03,200.0,1010.0
2025-03-24 09:00:00+00:00,53.333059999999996,-6.24889,Dublin,Leinster,Ireland,29.0,p2,16.0,29.0,7.0,79.0,4.12,270.0,1020.0
2025-03-24 09:00:00+00:00,55.69835738152349,12.553327274871428,Copenhagen,Capital Region,Denmark,64.0,p2,23.0,64.0,6.0,79.0,3.6,80.0,1013.0
2025-03-24 09:00:00+00:00,-6.236704,106.79324,Jakarta,Jakarta,Indonesia,62.0,p2,49.0,62.0,30.0,67.0,5.66,310.0,1006.0
2025-03-24 09:00:00+00:00,8.980603,38.757761,Addis Ababa,Addis Ababa,Ethiopia,60.0,p2,20.0,60.0,21.0,52.0,6.69,100.0,1017.0
2025-03-24 09:00:00+00:00,-33.4242189,-70.72019259999999,Santiago,Santiago Metropolitan,Chile,63.0,p2,47.0,63.0,16.0,56.0,0.79,289.0,1011.0
2025-03-24 09:00:00+00:00,21.02009,105.83097,Dong Da,Hanoi,Vietnam,109.0,p2,49.0,109.0,28.0,39.0,3.88,149.0,1007.0
2025-03-24 09:00:00+00:00,52.226732,21.017024,Srodmiescie,Mazovia,Poland,67.0,p2,25.0,67.0,6.0,91.0,3.6,330.0,1010.0
2025-03-24 09:00:00+00:00,59.92295,10.76573,Sjolyststranda,Oslo,Norway,53.0,p2,28.0,53.0,3.0,71.0,1.87,198.0,1014.0
2025-03-24 09:00:00+00:00,38.721676,-9.131168,Lisbon,Lisbon,Portugal,25.0,o3,19.0,25.0,11.0,75.0,5.66,350.0,1020.0
2025-03-24 09:00:00+00:00,6.2567,-75.602255,Medellin,Antioquia,Colombia,70.0,p2,45.0,70.0,18.0,95.0,1.54,10.0,1013.0
2025-03-24 09:00:00+00:00,3.106236,101.717917,Kuala Lumpur,Kuala Lumpur,Malaysia,55.0,p2,16.0,55.0,32.0,68.0,5.14,270.0,1007.0
2025-03-24 09:00:00+00:00,34.0669,-118.2417,Los Angeles,California,USA,53.0,p2,25.0,53.0,13.0,86.0,0.0,0.0,1017.0
2025-03-24 09:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,73.0,p2,30.0,73.0,17.0,68.0,4.12,180.0,1007.0
2025-03-24 09:00:00+00:00,51.5119769825798,-0.12162720332856,City of Westminster,England,United Kingdom,64.0,p2,23.0,64.0,7.0,85.0,2.68,23.0,1017.0
2025-03-24 09:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,15.0,54.0,0.89,171.0,1014.0
2025-03-24 09:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,44.0,p2,11.0,44.0,23.0,57.0,5.14,60.0,1013.0
2025-03-24 09:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,37.0,p2,9.0,37.0,21.0,79.0,3.54,46.0,1020.0
2025-03-24 09:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,47.0,p2,12.0,47.0,24.0,89.0,3.09,340.0,1013.0
2025-03-24 10:00:00+00:00,19.07283,72.88261,Mumbai,Maharashtra,India,105.0,p2,49.0,105.0,31.0,62.0,6.17,280.0,1009.0
2025-03-24 10:00:00+00:00,30.06263,31.24967,Cairo,Cairo,Egypt,62.0,p2,21.0,62.0,24.0,28.0,7.38,44.0,1025.0
2025-03-24 10:00:00+00:00,55.75222,37.61556,Moscow,Moscow,Russia,84.0,p2,39.0,84.0,9.0,38.0,5.45,157.0,1026.0
2025-03-24 09:00:00+00:00,43.69053,-79.32794,East York,Ontario,Canada,30.0,p2,8.0,30.0,1.0,93.0,5.14,60.0,1002.6
2025-03-24 09:00:00+00:00,52.52003,13.40489,Mitte,Berlin,Germany,94.0,p2,49.0,94.0,12.0,66.0,1.34,103.0,1012.0
2025-03-24 08:00:00+00:00,-33.9248685,18.424055299999964,Cape Town,Western Cape,South Africa,16.0,o3,16.0,16.0,21.0,71.0,6.17,320.0,1017.0
2025-03-24 10:00:00+00:00,37.564639,126.975961,Seoul,Seoul,South Korea,109.0,p2,49.0,109.0,14.0,67.0,4.63,210.0,1002.6
2025-03-24 10:00:00+00:00,25.25848,55.309166,Dubai,Dubai,United Arab Emirates,69.0,p2,32.0,69.0,25.0,57.0,8.22,280.0,1014.0
2025-03-24 03:00:00+00:00,-34.61032,-58.39766,Balvanera,Buenos Aires F.D.,Argentina,16.0,p1,17.0,16.0,18.0,94.0,5.81,140.0,1016.0
2025-03-24 10:00:00+00:00,1.3669815,103.83350372,Singapore,Singapore,Singapore,54.0,p2,19.0,54.0,29.0,76.0,5.14,360.0,1007.0
2025-03-24 10:00:00+00:00,52.4175,4.90561,Kadoelen,North Holland,Netherlands,109.0,p2,49.0,109.0,10.0,71.0,4.12,300.0,1014.0
2025-03-24 10:00:00+00:00,13.76512,100.49864,Phra Nakhon,Bangkok,Thailand,109.0,p2,49.0,109.0,36.0,42.0,5.73,187.0,1006.0
2025-03-24 10:00:00+00:00,41.01766,28.97438,Eminoenue,Istanbul,Turkey,69.0,p2,27.0,69.0,13.0,67.0,5.14,230.0,1023.0
2025-03-24 10:00:00+00:00,59.33258000000001,18.0649,Stockholm,Stockholm,Sweden,55.0,p2,23.0,55.0,6.0,64.0,2.06,110.0,1014.0
2025-03-24 10:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,19.0,p2,8.0,19.0,18.0,91.0,3.6,220.0,1021.0
2025-03-24 09:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,56.0,p2,17.0,56.0,33.0,49.0,1.86,211.0,1012.0
2025-03-24 09:00:00+00:00,-12.07674,-76.99435,San Luis,Lima region,Peru,58.0,p2,18.0,58.0,21.0,83.0,2.06,270.0,1010.0
2025-03-24 10:00:00+00:00,53.333059999999996,-6.24889,Dublin,Leinster,Ireland,28.0,p2,15.0,28.0,8.0,76.0,3.6,270.0,1021.0
2025-03-24 10:00:00+00:00,55.69835738152349,12.553327274871428,Copenhagen,Capital Region,Denmark,66.0,p2,25.0,66.0,8.0,73.0,1.03,90.0,1013.0
2025-03-24 10:00:00+00:00,-6.236704,106.79324,Jakarta,Jakarta,Indonesia,61.0,p2,49.0,61.0,32.0,66.0,2.06,300.0,1006.0
2025-03-24 10:00:00+00:00,8.980603,38.757761,Addis Ababa,Addis Ababa,Ethiopia,56.0,p2,17.0,56.0,23.0,46.0,7.72,100.0,1016.0
2025-03-24 10:00:00+00:00,-33.4242189,-70.72019259999999,Santiago,Santiago Metropolitan,Chile,69.0,p2,49.0,69.0,15.0,56.0,0.67,285.0,1011.0
2025-03-24 09:00:00+00:00,21.02009,105.83097,Dong Da,Hanoi,Vietnam,109.0,p2,49.0,109.0,28.0,43.0,5.35,145.0,1007.0
2025-03-24 09:00:00+00:00,52.226732,21.017024,Srodmiescie,Mazovia,Poland,67.0,p2,25.0,67.0,7.0,87.0,4.12,300.0,1011.0
2025-03-24 10:00:00+00:00,59.92295,10.76573,Sjolyststranda,Oslo,Norway,58.0,p2,39.0,58.0,3.0,69.0,2.67,192.0,1013.0
2025-03-24 10:00:00+00:00,38.721676,-9.131168,Lisbon,Lisbon,Portugal,31.0,o3,24.0,31.0,12.0,70.0,7.72,350.0,1020.0
2025-03-24 10:00:00+00:00,6.2567,-75.602255,Medellin,Antioquia,Colombia,70.0,p2,45.0,70.0,18.0,100.0,0.51,0.0,1013.0
2025-03-24 10:00:00+00:00,3.106236,101.717917,Kuala Lumpur,Kuala Lumpur,Malaysia,58.0,p2,19.0,58.0,32.0,62.0,3.09,0.0,1007.0
2025-03-24 10:00:00+00:00,34.0669,-118.2417,Los Angeles,California,USA,53.0,p2,32.0,53.0,13.0,83.0,1.54,310.0,1017.0
2025-03-24 10:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,75.0,p2,31.0,75.0,16.0,72.0,6.69,190.0,1007.0
2025-03-24 09:00:00+00:00,51.5119769825798,-0.12162720332856,City of Westminster,England,United Kingdom,64.0,p2,23.0,64.0,7.0,83.0,2.57,360.0,1017.0
2025-03-24 10:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,15.0,56.0,0.0,0.0,1014.0
2025-03-24 10:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,44.0,p2,11.0,44.0,24.0,47.0,6.17,50.0,1012.0
2025-03-24 09:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,37.0,p2,9.0,37.0,21.0,81.0,2.84,44.0,1021.0
2025-03-24 10:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,63.0,p2,22.0,63.0,24.0,89.0,2.68,340.0,1014.0
2025-03-24 11:00:00+00:00,19.07283,72.88261,Mumbai,Maharashtra,India,102.0,p2,49.0,102.0,31.0,62.0,6.17,300.0,1009.0
2025-03-24 11:00:00+00:00,30.06263,31.24967,Cairo,Cairo,Egypt,64.0,p2,23.0,64.0,26.0,28.0,7.86,47.0,1025.0
2025-03-24 11:00:00+00:00,55.75222,37.61556,Moscow,Moscow,Russia,72.0,p2,29.0,72.0,9.0,38.0,5.66,158.0,1026.0
2025-03-24 09:00:00+00:00,43.69053,-79.32794,East York,Ontario,Canada,30.0,p2,8.0,30.0,1.0,93.0,4.12,70.0,1002.6
2025-03-24 10:00:00+00:00,52.52003,13.40489,Mitte,Berlin,Germany,92.0,p2,49.0,92.0,14.0,64.0,0.89,135.0,1012.0
2025-03-24 09:00:00+00:00,-33.9248685,18.424055299999964,Cape Town,Western Cape,South Africa,19.0,o3,15.0,19.0,22.0,63.0,6.69,310.0,1016.0
2025-03-24 11:00:00+00:00,37.564639,126.975961,Seoul,Seoul,South Korea,109.0,p2,49.0,109.0,13.0,72.0,4.12,200.0,1003.0
2025-03-24 11:00:00+00:00,25.25848,55.309166,Dubai,Dubai,United Arab Emirates,66.0,p2,33.0,66.0,25.0,53.0,7.2,270.0,1014.0
2025-03-24 03:00:00+00:00,-34.61032,-58.39766,Balvanera,Buenos Aires F.D.,Argentina,16.0,p1,17.0,16.0,18.0,94.0,5.81,140.0,1017.0
2025-03-24 11:00:00+00:00,1.3669815,103.83350372,Singapore,Singapore,Singapore,53.0,p2,19.0,53.0,29.0,72.0,5.66,10.0,1008.0
2025-03-24 11:00:00+00:00,52.4175,4.90561,Kadoelen,North Holland,Netherlands,109.0,p2,49.0,109.0,11.0,77.0,4.12,310.0,1015.0
2025-03-24 11:00:00+00:00,13.76512,100.49864,Phra Nakhon,Bangkok,Thailand,109.0,p2,49.0,109.0,35.0,42.0,5.83,187.0,1006.0
2025-03-24 11:00:00+00:00,41.01766,28.97438,Eminoenue,Istanbul,Turkey,66.0,p2,28.0,66.0,12.0,67.0,6.17,240.0,1022.0
2025-03-24 11:00:00+00:00,59.33258000000001,18.0649,Stockholm,Stockholm,Sweden,58.0,p2,34.0,58.0,7.0,61.0,3.09,140.0,1013.0
2025-03-24 11:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,21.0,p2,7.0,21.0,17.0,92.0,2.06,160.0,1021.0
2025-03-24 09:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,56.0,p2,17.0,56.0,32.0,66.0,4.63,250.0,1011.0
2025-03-24 09:00:00+00:00,-12.07674,-76.99435,San Luis,Lima region,Peru,58.0,p2,18.0,58.0,21.0,84.0,0.51,0.0,1011.0
2025-03-24 11:00:00+00:00,53.333059999999996,-6.24889,Dublin,Leinster,Ireland,26.0,p2,18.0,26.0,10.0,71.0,3.6,280.0,1021.0
2025-03-24 11:00:00+00:00,55.69835738152349,12.553327274871428,Copenhagen,Capital Region,Denmark,67.0,p2,25.0,67.0,9.0,67.0,0.51,0.0,1014.0
2025-03-24 11:00:00+00:00,-6.236704,106.79324,Jakarta,Jakarta,Indonesia,76.0,p2,49.0,76.0,29.0,73.0,1.03,280.0,1007.0
2025-03-24 11:00:00+00:00,8.980603,38.757761,Addis Ababa,Addis Ababa,Ethiopia,53.0,p2,15.0,53.0,23.0,49.0,7.2,100.0,1015.0
2025-03-24 11:00:00+00:00,-33.4242189,-70.72019259999999,Santiago,Santiago Metropolitan,Chile,69.0,p2,49.0,69.0,14.0,57.0,2.06,10.0,1011.0
2025-03-24 09:00:00+00:00,21.02009,105.83097,Dong Da,Hanoi,Vietnam,109.0,p2,49.0,109.0,27.0,55.0,6.53,145.0,1008.0
2025-03-24 09:00:00+00:00,52.226732,21.017024,Srodmiescie,Mazovia,Poland,67.0,p2,25.0,67.0,7.0,81.0,3.6,330.0,1011.0
2025-03-24 11:00:00+00:00,59.92295,10.76573,Sjolyststranda,Oslo,Norway,56.0,p2,36.0,56.0,4.0,67.0,3.34,205.0,1012.0
2025-03-24 11:00:00+00:00,38.721676,-9.131168,Lisbon,Lisbon,Portugal,32.0,o3,24.0,32.0,13.0,68.0,7.2,360.0,1021.0
2025-03-24 11:00:00+00:00,6.2567,-75.602255,Medellin,Antioquia,Colombia,73.0,p2,46.0,73.0,18.0,100.0,1.03,0.0,1014.0
2025-03-24 11:00:00+00:00,3.106236,101.717917,Kuala Lumpur,Kuala Lumpur,Malaysia,60.0,p2,20.0,60.0,31.0,62.0,2.06,240.0,1008.0
2025-03-24 11:00:00+00:00,34.0669,-118.2417,Los Angeles,California,USA,54.0,p2,28.0,54.0,13.0,83.0,1.54,150.0,1016.0
2025-03-24 11:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,77.0,p2,34.0,77.0,16.0,75.0,6.69,200.0,1006.0
2025-03-24 12:00:00+00:00,51.5119769825798,-0.12162720332856,City of Westminster,England,United Kingdom,79.0,p2,35.0,79.0,9.0,75.0,2.06,0.0,1018.0
2025-03-24 12:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,15.0,55.0,3.09,60.0,1015.0
2025-03-24 12:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,41.0,p2,10.0,41.0,25.0,41.0,5.14,50.0,1011.0
2025-03-24 12:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,31.0,p2,8.0,31.0,21.0,82.0,2.14,42.0,1021.0
2025-03-24 10:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,63.0,p2,22.0,63.0,25.0,88.0,1.79,320.0,1014.0
2025-03-24 12:00:00+00:00,59.33258000000001,18.0649,Stockholm,Stockholm,Sweden,62.0,p2,48.0,62.0,8.0,57.0,1.54,170.0,1013.0
2025-03-24 12:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,24.0,p2,7.0,24.0,17.0,90.0,1.03,110.0,1021.0
2025-03-24 12:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,57.0,p2,18.0,57.0,33.0,62.0,4.12,180.0,1010.0
2025-03-24 12:00:00+00:00,-12.07674,-76.99435,San Luis,Lima region,Peru,61.0,p2,21.0,61.0,20.0,86.0,1.03,0.0,1012.0
2025-03-24 12:00:00+00:00,53.333059999999996,-6.24889,Dublin,Leinster,Ireland,25.0,o3,19.0,25.0,10.0,62.0,3.6,260.0,1021.0
2025-03-24 12:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,77.0,p2,35.0,77.0,16.0,79.0,4.63,190.0,1005.0
2025-03-24 12:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,14.0,56.0,0.71,214.0,1015.0
2025-03-24 12:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,41.0,p2,10.0,41.0,24.0,47.0,7.72,110.0,1011.0
2025-03-24 12:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,31.0,p2,8.0,31.0,21.0,82.0,1.78,83.0,1021.0
2025-03-24 10:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,63.0,p2,22.0,63.0,25.0,87.0,2.06,350.0,1014.0
2025-03-24 13:00:00+00:00,19.07283,72.88261,Mumbai,Maharashtra,India,109.0,p2,49.0,109.0,30.0,58.0,5.14,320.0,1010.0
2025-03-24 13:00:00+00:00,30.06263,31.24967,Cairo,Cairo,Egypt,71.0,p2,29.0,71.0,24.0,29.0,8.22,40.0,1024.0
2025-03-24 13:00:00+00:00,55.75222,37.61556,Moscow,Moscow,Russia,62.0,p2,21.0,62.0,9.0,38.0,5.79,162.0,1026.0
2025-03-24 12:00:00+00:00,43.69053,-79.32794,East York,Ontario,Canada,51.0,p2,13.0,51.0,3.0,91.0,6.17,210.0,1003.0
2025-03-24 12:00:00+00:00,52.52003,13.40489,Mitte,Berlin,Germany,86.0,p2,49.0,86.0,15.0,55.0,1.54,0.0,1012.0
2025-03-24 11:00:00+00:00,-33.9248685,18.424055299999964,Cape Town,Western Cape,South Africa,20.0,o3,16.0,20.0,22.0,67.0,7.72,310.0,1015.0
2025-03-24 13:00:00+00:00,37.564639,126.975961,Seoul,Seoul,South Korea,109.0,p2,49.0,109.0,10.0,93.0,3.6,220.0,1004.0
2025-03-24 13:00:00+00:00,25.25848,55.309166,Dubai,Dubai,United Arab Emirates,64.0,p2,37.0,64.0,25.0,47.0,7.72,280.0,1015.0
2025-03-24 03:00:00+00:00,-34.61032,-58.39766,Balvanera,Buenos Aires F.D.,Argentina,16.0,p1,17.0,16.0,20.0,89.0,5.81,140.0,1017.0
2025-03-24 13:00:00+00:00,1.3669815,103.83350372,Singapore,Singapore,Singapore,54.0,p2,20.0,54.0,27.0,84.0,4.12,60.0,1010.0
2025-03-24 13:00:00+00:00,52.4175,4.90561,Kadoelen,North Holland,Netherlands,109.0,p2,49.0,109.0,12.0,71.0,5.14,320.0,1015.0
2025-03-24 13:00:00+00:00,13.76512,100.49864,Phra Nakhon,Bangkok,Thailand,109.0,p2,49.0,109.0,31.0,63.0,5.03,181.0,1008.0
2025-03-24 13:00:00+00:00,41.01766,28.97438,Eminoenue,Istanbul,Turkey,68.0,p2,26.0,68.0,12.0,67.0,3.58,230.0,1022.0
2025-03-24 13:00:00+00:00,59.33258000000001,18.0649,Stockholm,Stockholm,Sweden,60.0,p2,43.0,60.0,8.0,57.0,4.12,190.0,1012.0
2025-03-24 13:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,21.0,p2,8.0,21.0,16.0,91.0,0.51,140.0,1021.0
2025-03-24 12:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,57.0,p2,18.0,57.0,36.0,41.0,4.92,167.0,1009.0
2025-03-24 12:00:00+00:00,-12.07674,-76.99435,San Luis,Lima region,Peru,61.0,p2,21.0,61.0,21.0,85.0,1.54,260.0,1013.0
2025-03-24 13:00:00+00:00,53.333059999999996,-6.24889,Dublin,Leinster,Ireland,26.0,o3,20.0,26.0,11.0,61.0,4.12,300.0,1020.0
2025-03-24 13:00:00+00:00,55.69835738152349,12.553327274871428,Copenhagen,Capital Region,Denmark,9.0,n2,10.0,9.0,11.0,57.0,4.63,180.0,1013.0
2025-03-24 13:00:00+00:00,-6.236704,106.79324,Jakarta,Jakarta,Indonesia,90.0,p2,49.0,90.0,27.0,70.0,2.57,250.0,1009.0
2025-03-24 13:00:00+00:00,8.980603,38.757761,Addis Ababa,Addis Ababa,Ethiopia,53.0,p2,15.0,53.0,25.0,36.0,6.17,120.0,1014.0
2025-03-24 13:00:00+00:00,-33.4242189,-70.72019259999999,Santiago,Santiago Metropolitan,Chile,84.0,p2,49.0,84.0,17.0,55.0,2.06,200.0,1012.0
2025-03-24 12:00:00+00:00,21.02009,105.83097,Dong Da,Hanoi,Vietnam,109.0,p2,49.0,109.0,25.0,64.0,5.94,159.0,1011.0
2025-03-24 12:00:00+00:00,52.226732,21.017024,Srodmiescie,Mazovia,Poland,71.0,p2,28.0,71.0,7.0,79.0,1.03,0.0,1012.0
2025-03-24 12:00:00+00:00,59.92295,10.76573,Sjolyststranda,Oslo,Norway,56.0,p2,36.0,56.0,5.0,54.0,4.28,203.0,1010.0
2025-03-24 13:00:00+00:00,38.721676,-9.131168,Lisbon,Lisbon,Portugal,33.0,o3,25.0,33.0,14.0,65.0,8.22,360.0,1020.0
2025-03-24 13:00:00+00:00,6.2567,-75.602255,Medellin,Antioquia,Colombia,68.0,p2,46.0,68.0,20.0,78.0,1.54,190.0,1014.0
2025-03-24 13:00:00+00:00,3.106236,101.717917,Kuala Lumpur,Kuala Lumpur,Malaysia,64.0,p2,23.0,64.0,29.0,70.0,2.57,340.0,1010.0
2025-03-24 13:00:00+00:00,34.0669,-118.2417,Los Angeles,California,USA,54.0,p2,27.0,54.0,13.0,83.0,2.06,260.0,1017.0
2025-03-24 13:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,75.0,p2,34.0,75.0,15.0,74.0,3.09,220.0,1004.0
2025-03-24 12:00:00+00:00,51.5119769825798,-0.12162720332856,City of Westminster,England,United Kingdom,79.0,p2,35.0,79.0,11.0,71.0,2.68,46.0,1019.0
2025-03-24 13:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,17.0,51.0,0.97,164.0,1016.0
2025-03-24 14:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,46.0,p2,12.0,46.0,24.0,44.0,5.14,100.0,1011.0
2025-03-24 12:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,31.0,p2,8.0,31.0,21.0,83.0,2.57,100.0,1021.0
2025-03-24 13:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,57.0,p2,18.0,57.0,25.0,87.0,2.06,340.0,1013.0
2025-03-24 13:00:00+00:00,19.07283,72.88261,Mumbai,Maharashtra,India,91.0,p2,49.0,91.0,30.0,62.0,3.6,330.0,1011.0
2025-03-24 14:00:00+00:00,30.06263,31.24967,Cairo,Cairo,Egypt,75.0,p2,31.0,75.0,25.0,28.0,7.2,40.0,1024.0
2025-03-24 14:00:00+00:00,55.75222,37.61556,Moscow,Moscow,Russia,63.0,p2,23.0,63.0,10.0,56.0,5.67,158.0,1026.0
2025-03-24 12:00:00+00:00,43.69053,-79.32794,East York,Ontario,Canada,51.0,p2,13.0,51.0,4.0,87.0,8.22,210.0,1003.0
2025-03-24 13:00:00+00:00,52.52003,13.40489,Mitte,Berlin,Germany,86.0,p2,49.0,86.0,15.0,55.0,3.09,280.0,1012.0
2025-03-24 15:00:00+00:00,52.226732,21.017024,Srodmiescie,Mazovia,Poland,68.0,p2,26.0,68.0,7.0,80.0,3.6,320.0,1013.0
2025-03-24 15:00:00+00:00,59.92295,10.76573,Sjolyststranda,Oslo,Norway,53.0,p2,22.0,53.0,5.0,55.0,0.89,106.0,1008.0
2025-03-24 15:00:00+00:00,38.721676,-9.131168,Lisbon,Lisbon,Portugal,33.0,o3,26.0,33.0,15.0,63.0,8.22,340.0,1020.0
2025-03-24 15:00:00+00:00,6.2567,-75.602255,Medellin,Antioquia,Colombia,75.0,p2,46.0,75.0,24.0,59.0,1.79,40.0,1013.0
2025-03-24 15:00:00+00:00,3.106236,101.717917,Kuala Lumpur,Kuala Lumpur,Malaysia,68.0,p2,26.0,68.0,28.0,74.0,3.09,320.0,1011.0
2025-03-24 15:00:00+00:00,34.0669,-118.2417,Los Angeles,California,USA,57.0,p2,34.0,57.0,13.0,85.0,2.57,270.0,1017.0
2025-03-24 15:00:00+00:00,35.6895,139.69171,Tokyo,Tokyo,Japan,77.0,p2,33.0,77.0,13.0,78.0,3.6,330.0,1004.0
2025-03-24 15:00:00+00:00,51.5119769825798,-0.12162720332856,City of Westminster,England,United Kingdom,87.0,p2,40.0,87.0,13.0,61.0,2.57,340.0,1018.0
2025-03-24 15:00:00+00:00,19.42847,-99.12766,Mexico City,Mexico City,Mexico,109.0,o3,49.0,109.0,19.0,34.0,2.06,20.0,1015.0
2025-03-24 15:00:00+00:00,-1.2833299999999999,36.81667,Nairobi,Nairobi,Kenya,44.0,p2,11.0,44.0,23.0,50.0,5.66,80.0,1013.0
2025-03-24 15:00:00+00:00,-33.87868,151.20526,Haymarket,New South Wales,Australia,37.0,p2,10.0,37.0,21.0,82.0,2.57,170.0,1020.0
2025-03-24 15:00:00+00:00,-22.90642,-43.18223,Rio de Janeiro,Rio de Janeiro,Brazil,17.0,p2,4.0,17.0,26.0,84.0,4.12,160.0,1012.0
2025-03-24 16:00:00+00:00,19.07283,72.88261,Mumbai,Maharashtra,India,109.0,p2,49.0,109.0,30.0,51.0,0.0,0.0,1012.0
2025-03-24 16:00:00+00:00,30.06263,31.24967,Cairo,Cairo,Egypt,66.0,p2,24.0,66.0,23.0,33.0,7.2,40.0,1024.0
2025-03-24 16:00:00+00:00,55.75222,37.61556,Moscow,Moscow,Russia,64.0,p2,23.0,64.0,9.0,60.0,5.43,152.0,1026.0
2025-03-24 15:00:00+00:00,43.69053,-79.32794,East York,Ontario,Canada,33.0,p2,9.0,33.0,5.0,80.0,7.2,200.0,1003.0
2025-03-24 15:00:00+00:00,52.52003,13.40489,Mitte,Berlin,Germany,86.0,p2,49.0,86.0,14.0,58.0,2.24,313.0,1012.0
2025-03-24 14:00:00+00:00,-33.9248685,18.424055299999964,Cape Town,Western Cape,South Africa,23.0,p2,16.0,23.0,20.0,73.0,6.69,310.0,1015.0
2025-03-24 16:00:00+00:00,37.564639,126.975961,Seoul,Seoul,South Korea,109.0,p2,49.0,109.0,9.0,100.0,3.6,220.0,1004.0
2025-03-24 16:00:00+00:00,25.25848,55.309166,Dubai,Dubai,United Arab Emirates,58.0,p2,36.0,58.0,23.0,50.0,7.2,270.0,1016.0
2025-03-24 03:00:00+00:00,-34.61032,-58.39766,Balvanera,Buenos Aires F.D.,Argentina,16.0,p1,17.0,16.0,23.0,72.0,5.81,140.0,1016.0
2025-03-24 16:00:00+00:00,1.3669815,103.83350372,Singapore,Singapore,Singapore,55.0,p2,20.0,55.0,26.0,87.0,3.09,40.0,1011.0
2025-03-24 16:00:00+00:00,52.4175,4.90561,Kadoelen,North Holland,Netherlands,109.0,p2,49.0,109.0,8.0,61.0,5.66,340.0,1016.0
2025-03-24 16:00:00+00:00,13.76512,100.49864,Phra Nakhon,Bangkok,Thailand,109.0,p2,49.0,109.0,28.0,66.0,5.98,188.0,1008.0
2025-03-24 15:00:00+00:00,41.01766,28.97438,Eminoenue,Istanbul,Turkey,68.0,p2,26.0,68.0,12.0,67.0,2.57,280.0,1022.0
2025-03-24 16:00:00+00:00,59.33258000000001,18.0649,Stockholm,Stockholm,Sweden,66.0,p2,49.0,66.0,6.0,62.0,4.12,210.0,1010.0
2025-03-24 16:00:00+00:00,-36.8476532607247,174.76557679961,Auckland,Auckland,New Zealand,16.0,p2,9.0,16.0,15.0,93.0,0.51,250.0,1021.0
2025-03-24 15:00:00+00:00,6.53891,3.3742,Somolu,Lagos,Nigeria,58.0,p2,19.0,58.0,32.0,66.0,7.2,220.0,1008.0
